,src,dest,overlap,distance,total_border,greatest_border,nb_border
1,662,24,0,0.0,2236.0241597030827,1166.6488927341827,2
2,662,25,0,0.0,3012.1553279674054,3012.1553279674054,1
3,662,26,0,0.0,3632.5797403294587,3426.7823778586394,2
4,662,27,0,0.0,3022.9917996427785,3022.9917996427785,1
5,662,28,0,0.0,431.1490980732774,431.1490980732774,1
6,662,31,0,0.0,2271.099883850309,2271.099883850309,1
7,662,32,0,0.0,2396.880077179937,1480.6810706689755,2
8,662,34,0,0.0,489.0656524310665,489.0656524310665,1
9,662,35,0,0.0,1463.8091188359062,1463.8091188359062,1
10,662,38,0,0.0,5189.8748471891695,5189.8748471891695,1
11,662,39,0,0.0,1309.2543100419155,1309.2543100419155,1
12,662,41,0,0.0,3166.097479651222,3166.097479651222,1
13,662,43,0,0.0,2817.8664577989357,2817.8664577989357,1
14,662,44,0,0.0,1082.5578432067452,1082.5578432067452,1
15,662,46,0,0.0,2983.6393983275684,1883.5127599821167,2
16,662,47,0,0.0,3672.7636466384206,3672.7636466384206,1
17,662,50,0,0.0,7173.797518214871,3854.6501344272187,3
18,662,51,0,0.0,757.4513773659846,757.4513773659846,1
19,662,55,0,0.0,3852.194549981388,3852.194549981388,1
20,662,56,0,0.0,2879.0060593846997,2879.0060593846997,1
21,662,58,0,0.0,2297.0399716723223,2297.0399716723223,1
22,662,60,0,0.0,2456.425671019768,2456.425671019768,1
23,662,61,0,0.0,5130.793377503494,2807.3242314866025,3
24,662,65,0,0.0,4478.371266593789,3295.8763643143584,3
25,662,66,0,0.0,2067.452176299858,2067.452176299858,1
26,662,67,0,0.0,4401.788593969317,4401.788593969317,1
27,662,69,0,0.0,2826.3933147055645,2826.3933147055645,1
28,662,71,0,0.0,3849.213741773965,3849.213741773965,1
29,662,72,0,0.0,7002.609431770539,5267.622484505626,3
30,662,74,0,0.0,265.47789453205144,265.47789453205144,1
31,662,75,0,0.0,2089.4312600606327,2089.4312600606327,1
32,662,76,0,0.0,2028.1777555351682,2028.1777555351682,1
33,662,77,0,0.0,9320.996737506674,9320.996737506674,1
34,662,78,0,0.0,3102.028612218945,3102.028612218945,1
35,662,79,0,0.0,2479.8420820608912,2479.8420820608912,1
36,662,84,0,0.0,6298.974333243341,6298.974333243341,1
37,662,85,0,0.0,2665.689413519727,2665.689413519727,1
38,662,87,0,0.0,5822.886125851372,5822.886125851372,1
39,662,89,0,0.0,5729.894886817983,5729.894886817983,1
40,662,90,0,0.0,3875.1395216403353,3875.1395216403353,1
41,662,93,0,0.0,1655.726994436433,1655.726994436433,1
42,662,95,0,0.0,4409.022657384196,4409.022657384196,1
43,662,96,0,0.0,4565.725551881152,4565.725551881152,1
44,662,97,0,0.0,2320.943896172211,2320.943896172211,1
45,662,98,0,0.0,3827.652475404849,3827.652475404849,1
46,662,100,0,0.0,1952.5692065924804,1038.9307375582025,2
47,662,101,0,0.0,1535.2751113451122,1535.2751113451122,1
48,662,104,0,0.0,2125.6154577261545,2125.6154577261545,1
49,662,105,0,0.0,2280.2321266963804,2280.2321266963804,1
50,662,106,0,0.0,5404.857172255245,5404.857172255245,1
51,662,112,0,0.0,677.6552037642025,677.6552037642025,1
52,662,115,0,0.0,1150.452347092269,1150.452347092269,1
53,662,118,0,0.0,1623.6998715240547,1623.6998715240547,1
54,662,124,0,0.0,2005.273661524996,2005.273661524996,1
55,662,132,0,0.0,1337.9500270499543,1337.9500270499543,1
56,662,133,0,0.0,1828.771976475784,1828.771976475784,1
57,662,134,0,0.0,15980.85073306783,12156.222779682119,3
58,662,135,0,0.0,1992.9780950087736,1992.9780950087736,1
59,662,138,0,0.0,2309.4407149827434,2309.4407149827434,1
60,662,139,0,0.0,1435.4813553799054,1435.4813553799054,1
61,662,141,0,0.0,2303.738053407466,2303.738053407466,1
62,662,152,0,0.0,118.48370436593144,118.48370436593144,1
63,662,159,0,0.0,610.441232634415,610.441232634415,1
64,662,167,0,0.0,190.32820225088685,144.58126136974028,2
65,662,169,0,0.0,793.7284253121009,793.7284253121009,1
66,662,171,0,0.0,1789.9150686142402,1789.9150686142402,1
67,662,177,0,0.0,4197.099167268949,4197.099167268949,1
68,662,178,0,0.0,1631.4789575151633,1631.4789575151633,1
69,662,181,0,0.0,889.7409402818965,889.7409402818965,1
70,662,183,0,0.0,1553.1256037980177,1553.1256037980177,1
71,662,184,0,0.0,1405.3267449866353,1405.3267449866353,1
72,662,186,0,0.0,1483.0012970396645,1483.0012970396645,1
73,662,187,0,0.0,2665.444792062431,2665.444792062431,1
74,662,191,0,0.0,4859.906947495413,4859.906947495413,1
75,662,202,0,0.0,906.5256638879832,906.5256638879832,1
76,662,203,0,0.0,2487.2706963063083,1781.1715165765638,2
77,662,210,0,0.0,3085.7538623381324,3085.7538623381324,1
78,662,211,0,0.0,4196.060335258657,4196.060335258657,1
79,662,212,0,0.0,1423.242491630014,1423.242491630014,1
80,662,215,0,0.0,10998.476615827098,4636.550735700092,3
81,662,216,0,0.0,2470.1217245759017,2470.1217245759017,1
82,662,217,0,0.0,3219.626824215495,3219.626824215495,1
83,662,220,0,0.0,2613.907552817609,2613.907552817609,1
84,662,266,0,0.0,2090.075589946772,2090.075589946772,1
85,662,267,0,0.0,66.47199109413042,66.47199109413042,1
86,662,276,0,0.0,883.3309387737445,883.3309387737445,1
87,662,288,0,0.0,351.40372365771714,351.40372365771714,1
88,662,293,0,0.0,122.50597536358566,122.50597536358566,1
89,662,303,0,0.0,3021.161682142682,3021.161682142682,1
90,662,307,0,0.0,1553.9237723196438,1553.9237723196438,1
91,662,309,0,0.0,2085.719006671501,2085.719006671501,1
92,662,312,0,0.0,4398.391330600321,4398.391330600321,1
93,662,316,0,0.0,4381.6655806713825,4381.6655806713825,1
94,662,372,0,0.0,2596.14618955289,2596.14618955289,1
95,662,377,0,0.0,1550.9197260413157,1550.9197260413157,1
96,662,381,0,0.0,592.7864482375373,387.80280392950567,2
97,662,389,0,0.0,2488.789353571343,2488.789353571343,1
98,662,419,0,0.0,1337.07586657865,1337.07586657865,1
99,662,420,0,0.0,2484.035651775096,2484.035651775096,1
100,662,427,0,0.0,9523.543897180454,4790.000283766191,2
101,662,431,0,0.0,2015.6346339263073,2015.6346339263073,1
102,662,432,0,0.0,2620.970356905692,2620.970356905692,1
103,662,447,0,0.0,600.1061266000642,600.1061266000642,1
104,662,450,0,0.0,3224.5256310675436,3224.5256310675436,1
105,662,451,0,0.0,7883.795978283835,4619.742861654207,3
106,662,452,0,0.0,4623.02308289206,4623.02308289206,1
107,662,455,0,0.0,990.8475202341176,741.8841622878072,2
108,662,460,0,0.0,1270.2781074064408,1042.0339466299688,2
109,662,475,0,0.0,148.30007754538056,148.30007754538056,1
110,662,477,0,0.0,602.3493047224664,602.3493047224664,1
111,662,486,0,0.0,753.4317396704487,753.4317396704487,1
112,662,488,0,0.0,1009.7691939198342,1009.7691939198342,1
113,662,490,0,0.0,4928.012514309067,3735.0758845595974,2
114,662,491,0,0.0,1340.7682380308709,841.1986627955289,2
115,662,493,0,0.0,2781.345533966992,2781.345533966992,1
116,662,496,0,0.0,3288.445131051464,3288.445131051464,1
117,662,500,0,0.0,2178.6318022969485,1653.1116373390967,2
118,662,501,0,0.0,1104.2702506542873,1104.2702506542873,1
119,662,503,0,0.0,1705.4708114899097,1705.4708114899097,1
120,662,504,0,0.0,0.0,0.0,0
121,662,517,0,0.0,1878.4192213802235,1878.4192213802235,1
122,662,519,0,0.0,6110.1294539535065,6110.1294539535065,1
123,662,534,0,0.0,710.2224751495477,710.2224751495477,1
124,662,535,0,0.0,1685.0857966963654,1685.0857966963654,1
125,662,539,0,0.0,1733.7157427923653,1733.7157427923653,1
126,662,586,0,0.0,1999.4512579775187,1999.4512579775187,1
127,662,588,0,0.0,37.15824000251991,37.15824000251991,1
128,662,611,0,0.0,5214.78957397807,5214.78957397807,1
129,662,617,0,0.0,27153.093171378452,16130.732612612084,2
130,662,622,0,0.0,21375.785028393948,20841.84269556686,2
131,662,623,0,0.0,4667.551596232458,2101.3080414046585,3
132,662,629,0,0.0,18503.261304730273,18503.261304730273,1
133,662,630,0,0.0,1310.4605433103352,1310.4605433103352,1
134,662,632,0,0.0,13144.96428288883,9367.761473302522,2
135,662,664,0,0.0,816.5128935731566,816.5128935731566,1
136,662,668,0,0.0,2597.137356772154,2597.137356772154,1
137,662,671,0,0.0,6192.675844901048,6192.675844901048,1
138,662,672,0,0.0,1513.2029693520367,1513.2029693520367,1
139,662,673,0,0.0,8789.023731333376,7562.359020271428,2
140,662,676,0,0.0,6435.292509284324,6435.292509284324,1
141,662,679,0,0.0,2213.6513615552985,987.0427452583717,3
142,662,682,0,0.0,6091.877987915435,6091.877987915435,1
143,662,686,0,0.0,14887.205195844666,14887.205195844666,1
144,662,687,0,0.0,3207.285229604975,3207.285229604975,1
145,662,689,0,0.0,4072.6920854133396,4072.6920854133396,1
146,662,691,0,0.0,19525.01479534144,5115.672566325615,10
0,663,130,0,0.0,849.4659074942507,849.4659074942507,1
1,663,659,0,0.0,1140.5617766477894,1140.5617766477894,1
2,663,677,0,0.0,418.08494054009304,418.08494054009304,1
3,663,679,0,0.0,1420.9860088614823,1420.9860088614823,1
4,663,689,0,0.0,189.84240484784578,189.84240484784578,1
0,664,662,0,0.0,816.5128935731566,816.5128935731566,1
1,664,672,0,0.0,578.0975747376116,578.0975747376116,1
2,664,674,0,0.0,525.2444826511177,525.2444826511177,1
3,664,687,0,0.0,920.1515761916113,920.1515761916113,1
0,665,151,0,0.0,947.5076306825495,947.5076306825495,1
1,665,194,0,0.0,794.9250773604485,794.9250773604485,1
2,665,657,0,0.0,1032.4247105931674,1032.4247105931674,1
3,665,661,0,0.0,1140.3807061609045,1140.3807061609045,1
4,665,688,0,0.0,452.3342813818705,452.3342813818705,1
0,666,127,0,0.0,2147.509829108017,2147.509829108017,1
1,666,162,0,0.0,118.0903255987509,118.0903255987509,1
2,666,660,0,0.0,5294.842691065059,5294.842691065059,1
3,666,679,0,0.0,2110.8629294578145,2110.8629294578145,1
4,666,690,0,0.0,830.4884271772719,830.4884271772719,1
0,667,22,0,0.0,496.1488088741871,496.1488088741871,1
1,667,70,0,0.0,987.7993075236119,987.7993075236119,1
2,667,125,0,0.0,1077.3708570040167,1077.3708570040167,1
3,667,370,0,0.0,219.78901823283798,219.78901823283798,1
4,667,661,0,0.0,3472.617686699945,2526.9675959965043,2
5,667,691,0,0.0,1169.3627938190855,1169.3627938190855,1
0,668,662,0,0.0,2597.137356772154,2597.137356772154,1
1,668,686,0,0.0,1635.7760859921655,1635.7760859921655,1
0,669,661,0,0.0,2359.847581766331,2359.847581766331,1
0,670,661,0,0.0,4371.369718934618,2910.700112393997,2
1,670,683,0,0.0,1199.8391243446872,1199.8391243446872,1
2,670,685,0,0.0,656.8469320508624,656.8469320508624,1
0,671,0,0,0.0,571.2388204884513,571.2388204884513,1
1,671,377,0,0.0,1242.6045855890088,1242.6045855890088,1
2,671,662,0,0.0,6192.6758449010495,6192.6758449010495,1
3,671,691,0,0.0,7425.1529636281375,7425.1529636281375,1
0,672,267,0,0.0,1665.823750048055,1665.823750048055,1
1,672,662,0,0.0,1513.2029693520367,1513.2029693520367,1
2,672,664,0,0.0,578.0975747376116,578.0975747376116,1
3,672,674,0,0.0,41.99550890097608,41.99550890097608,1
0,673,15,0,0.0,1424.8368455917118,1424.8368455917118,1
1,673,50,0,0.0,1420.100474440322,1420.100474440322,1
2,673,58,0,0.0,1671.8589338906559,1671.8589338906559,1
3,673,61,0,0.0,2427.031432289866,2427.031432289866,1
4,673,172,0,0.0,753.6443276061475,753.6443276061475,1
5,673,188,0,0.0,432.16958784700114,432.16958784700114,1
6,673,662,0,0.0,8789.023731333378,7562.359020271428,2
0,674,131,0,0.0,2750.4567675366743,2750.4567675366743,1
1,674,267,0,0.0,2861.0260049480785,2861.0260049480785,1
2,674,664,0,0.0,525.2444826511177,525.2444826511177,1
3,674,672,0,0.0,41.995508900976084,41.995508900976084,1
4,674,678,0,0.0,661.7011224284935,661.7011224284935,1
5,674,687,0,0.0,1863.873076997226,1611.7492093843002,2
0,675,661,0,0.0,4087.5664253021764,4087.5664253021764,1
1,675,684,0,0.0,1409.8128434459647,1409.8128434459647,1
0,676,662,0,0.0,6435.292509284325,6435.292509284325,1
0,677,659,0,0.0,651.9326209210368,651.9326209210368,1
1,677,663,0,0.0,418.08494054009304,418.08494054009304,1
2,677,679,0,0.0,1003.270371957441,1003.270371957441,1
0,678,267,0,0.0,604.8283300860568,604.8283300860568,1
1,678,658,0,0.0,300.920018658398,300.920018658398,1
2,678,674,0,0.0,661.7011224284934,661.7011224284934,1
3,678,687,0,0.0,1504.1171168480732,1504.1171168480732,1
0,679,12,0,0.0,196.82221965965397,196.82221965965397,1
1,679,14,0,0.0,1415.5329366992744,1415.5329366992744,1
2,679,16,0,0.0,2491.427665771282,2491.427665771282,1
3,679,20,0,0.0,2192.775845699839,2192.775845699839,1
4,679,21,0,0.0,2279.03577044471,2279.03577044471,1
5,679,23,0,0.0,1776.3145397881242,1776.3145397881242,1
6,679,44,0,0.0,468.79016463986176,468.79016463986176,1
7,679,45,0,0.0,2007.841092388048,2007.841092388048,1
8,679,49,0,0.0,4866.9173811612945,4866.9173811612945,1
9,679,54,0,0.0,2491.1174759289643,2491.1174759289643,1
10,679,57,0,0.0,2921.1394859109105,2288.532464249515,2
11,679,73,0,0.0,3971.5633060434575,2072.0006867410843,2
12,679,74,0,0.0,2237.0417796352394,2237.0417796352394,1
13,679,96,0,0.0,1080.4543257921177,1080.4543257921177,1
14,679,119,0,0.0,1046.9225861694877,539.4220472583771,2
15,679,127,0,0.0,3517.749717740454,1962.6040737955295,2
16,679,128,0,0.0,493.8599459082135,361.63601832120605,2
17,679,130,0,0.0,325.8934166139363,325.8934166139363,1
18,679,159,0,0.0,169.21198491371223,169.21198491371223,1
19,679,173,0,0.0,1754.4485086525299,1359.1553558800767,2
20,679,184,0,0.0,780.4450338460678,780.4450338460678,1
21,679,185,0,0.0,1602.8859725173313,1602.8859725173313,1
22,679,186,0,0.0,1425.4101818723775,1425.4101818723775,1
23,679,187,0,0.0,3803.6245419959178,3803.6245419959178,1
24,679,190,0,0.0,2489.0637511676737,2489.0637511676737,1
25,679,191,0,0.0,5792.351180169011,5792.351180169011,1
26,679,193,0,0.0,2875.7387465457464,2875.7387465457464,1
27,679,207,0,0.0,3287.345184868832,3287.345184868832,1
28,679,224,0,0.0,1362.183114619054,1362.183114619054,1
29,679,658,0,0.0,1060.3411834246592,1060.3411834246592,1
30,679,659,0,0.0,476.3636352785585,476.3636352785585,1
31,679,660,0,0.0,1523.227808959197,1523.227808959197,1
32,679,662,0,0.0,2213.6513615552985,987.0427452583715,3
33,679,663,0,0.0,1420.9860088614823,1420.9860088614823,1
34,679,666,0,0.0,2110.862929457815,2110.862929457815,1
35,679,677,0,0.0,1003.2703719574411,1003.2703719574411,1
36,679,689,0,0.0,1892.4819812535954,1494.2400170206042,2
37,679,690,0,0.0,1635.8046090976827,1635.8046090976827,1
0,680,1,0,0.0,3717.9117408732072,3717.9117408732072,1
1,680,8,0,0.0,3442.9595204126463,3442.9595204126463,1
2,680,13,0,0.0,1319.117174586641,1319.117174586641,1
3,680,30,0,0.0,542.5951249218163,542.5951249218163,1
4,680,37,0,0.0,4871.371405271228,4424.547804474828,2
5,680,86,0,0.0,2164.603288505412,2164.603288505412,1
6,680,91,0,0.0,1193.3939673239113,1193.3939673239113,1
7,680,94,0,0.0,425.98030835873806,425.98030835873806,1
8,680,110,0,0.0,833.6908391295212,833.6908391295212,1
9,680,114,0,0.0,2268.171384346287,2268.171384346287,1
10,680,154,0,0.0,398.99605628420477,398.99605628420477,1
11,680,164,0,0.0,4378.568284461867,4378.568284461867,1
12,680,174,0,0.0,1958.9113690748368,1958.9113690748368,1
13,680,180,0,0.0,1844.9719296046785,1844.9719296046785,1
14,680,661,0,0.0,4739.883805417745,3665.2367047530693,3
0,681,658,0,0.0,1170.4575344031762,1170.4575344031762,1
1,681,689,0,0.0,2219.7474663882326,2219.7474663882326,1
0,682,100,0,0.0,343.71417285893193,343.71417285893193,1
1,682,662,0,0.0,6091.877987915436,6091.877987915436,1
0,683,661,0,0.0,2331.5584818023763,2331.5584818023763,1
1,683,670,0,0.0,1199.839124344687,1199.839124344687,1
0,684,661,0,0.0,2957.953234056212,2957.953234056212,1
1,684,675,0,0.0,1409.812843445965,1409.812843445965,1
0,685,64,0,0.0,287.073460981858,287.073460981858,1
1,685,661,0,0.0,3443.2761661832865,2030.5590560693345,2
2,685,670,0,0.0,656.8469320508625,656.8469320508625,1
0,686,662,0,0.0,14887.205195844666,14887.205195844666,1
1,686,668,0,0.0,1635.7760859921655,1635.7760859921655,1
0,687,131,0,0.0,3237.4810931194997,3237.4810931194997,1
1,687,152,0,0.0,1898.2362405101144,1898.2362405101144,1
2,687,658,0,0.0,4084.7068251381606,4084.7068251381606,1
3,687,662,0,0.0,3207.285229604976,3207.285229604976,1
4,687,664,0,0.0,920.1515761916113,920.1515761916113,1
5,687,674,0,0.0,1863.8730769972262,1611.7492093843005,2
6,687,678,0,0.0,1504.1171168480732,1504.1171168480732,1
0,688,225,0,0.0,2976.593994741914,2976.593994741914,1
1,688,272,0,0.0,2628.3686463848853,2628.3686463848853,1
2,688,478,0,0.0,696.7334728995354,696.7334728995354,1
3,688,657,0,0.0,2640.812685348,2640.812685348,1
4,688,661,0,0.0,2213.416046087118,1409.5191688740988,2
5,688,665,0,0.0,452.3342813818704,452.3342813818704,1
0,689,130,0,0.0,330.48692641600667,330.48692641600667,1
1,689,224,0,0.0,2111.692218882184,2111.692218882184,1
2,689,228,0,0.0,1786.0730043769843,1786.0730043769843,1
3,689,271,0,0.0,7303.0330119190785,7303.0330119190785,1
4,689,275,0,0.0,1313.6487310517184,1313.6487310517184,1
5,689,374,0,0.0,1827.0025335557316,1827.0025335557316,1
6,689,475,0,0.0,4688.8820690227185,4688.8820690227185,1
7,689,490,0,0.0,1181.0061486635013,590.7221386426042,2
8,689,558,0,0.0,546.629903843059,546.629903843059,1
9,689,560,0,0.0,640.9849268001361,640.9849268001361,1
10,689,561,0,0.0,1253.5547865157864,1253.5547865157864,1
11,689,639,0,0.0,1351.8408855244097,1351.8408855244097,1
12,689,645,0,0.0,3353.618713357376,3353.618713357376,1
13,689,658,0,0.0,4403.871503340198,3612.69536109074,2
14,689,659,0,0.0,7314.698189777365,7314.698189777365,1
15,689,660,0,0.0,6971.380066940496,3694.165520075677,2
16,689,662,0,0.0,4072.6920854133405,4072.6920854133405,1
17,689,663,0,0.0,189.84240484784578,189.84240484784578,1
18,689,679,0,0.0,1892.4819812535954,1494.2400170206042,2
19,689,681,0,0.0,2219.7474663882326,2219.7474663882326,1
0,690,10,0,0.0,5617.904884400068,5617.904884400068,1
1,690,14,0,0.0,932.3706983251483,932.3706983251483,1
2,690,17,0,0.0,5335.045505936497,3025.2802926687727,2
3,690,20,0,0.0,3512.3021340735495,3418.491178422862,2
4,690,66,0,0.0,8804.105377244136,2886.853696052985,6
5,690,127,0,0.0,0.0,0.0,0
6,690,138,0,0.0,46512.03518534671,10040.03918980545,9
7,690,149,0,0.0,1588.1650442314556,1588.1650442314556,1
8,690,160,0,0.0,5360.261958051589,5360.261958051589,1
9,690,162,0,0.0,1336.4472626231768,1336.4472626231768,1
10,690,656,0,0.0,94827.23510664293,21742.303962352224,20
11,690,660,0,0.0,5811.3294418351525,5811.3294418351525,1
12,690,666,0,0.0,830.4884271772719,830.4884271772719,1
13,690,679,0,0.0,1635.8046090976827,1635.8046090976827,1
0,691,0,0,0.0,441.4607431008398,441.4607431008398,1
1,691,22,0,0.0,4144.594276579429,4144.594276579429,1
2,691,32,0,0.0,5368.4102579675555,5368.4102579675555,1
3,691,33,0,0.0,249.3721805097307,249.3721805097307,1
4,691,40,0,0.0,814.8466860394344,814.8466860394344,1
5,691,51,0,0.0,929.1133971707629,929.1133971707629,1
6,691,56,0,0.0,1378.9944304050805,1378.9944304050805,1
7,691,67,0,0.0,201.21961496087624,201.21961496087624,1
8,691,70,0,0.0,2547.3633930330197,2547.3633930330197,1
9,691,71,0,0.0,1030.136742119223,1030.136742119223,1
10,691,83,0,0.0,892.8651668183514,892.8651668183514,1
11,691,92,0,0.0,1666.648390282135,1666.648390282135,1
12,691,108,0,0.0,911.5310718699991,911.5310718699991,1
13,691,109,0,0.0,632.9448497980809,632.9448497980809,1
14,691,140,0,0.0,1319.4146611902001,1319.4146611902001,1
15,691,155,0,0.0,1673.8635432943008,1673.8635432943008,1
16,691,163,0,0.0,1817.7431482504135,1817.7431482504135,1
17,691,180,0,0.0,406.5562045072175,406.5562045072175,1
18,691,200,0,0.0,121.11013376202472,121.11013376202472,1
19,691,202,0,0.0,291.5126076302545,291.5126076302545,1
20,691,204,0,0.0,367.3847216001893,367.3847216001893,1
21,691,205,0,0.0,254.9992798402977,254.9992798402977,1
22,691,212,0,0.0,878.8359286204006,878.8359286204006,1
23,691,215,0,0.0,7516.613488959843,3827.7312710920028,3
24,691,217,0,0.0,2393.739645778969,2393.739645778969,1
25,691,218,0,0.0,609.8805781593177,609.8805781593177,1
26,691,219,0,0.0,10352.38186436363,5385.912888572169,4
27,691,222,0,0.0,1562.6659373410653,1562.6659373410653,1
28,691,230,0,0.0,3850.6010689553414,2268.860889700137,2
29,691,239,0,0.0,1220.2376095591555,1220.2376095591555,1
30,691,240,0,0.0,2063.588832579053,1290.3222405733698,2
31,691,243,0,0.0,983.7794677918714,983.7794677918714,1
32,691,245,0,0.0,2272.3614477433275,2272.3614477433275,1
33,691,246,0,0.0,2123.30571624482,2123.30571624482,1
34,691,253,0,0.0,5072.575457074225,5072.575457074225,1
35,691,262,0,0.0,10768.51679398433,5188.184221487689,4
36,691,263,0,0.0,30369.54232238931,9718.452666338937,9
37,691,280,0,0.0,782.1579399760535,782.1579399760535,1
38,691,282,0,0.0,1328.3426920053996,1328.3426920053996,1
39,691,284,0,0.0,1787.8009143012325,1787.8009143012325,1
40,691,288,0,0.0,1505.9851707111761,1505.9851707111761,1
41,691,299,0,0.0,562.7248624025849,562.7248624025849,1
42,691,308,0,0.0,841.3301278753248,841.3301278753248,1
43,691,312,0,0.0,1567.2809221356983,1567.2809221356983,1
44,691,314,0,0.0,1546.4115692711562,1546.4115692711562,1
45,691,316,0,0.0,1112.4929264912262,1112.4929264912262,1
46,691,323,0,0.0,912.2681342418313,912.2681342418313,1
47,691,324,0,0.0,2215.785890446368,2215.785890446368,1
48,691,325,0,0.0,2108.269986143808,2108.269986143808,1
49,691,333,0,0.0,2014.9659511531618,2014.9659511531618,1
50,691,337,0,0.0,3126.2861354193737,3126.2861354193737,1
51,691,338,0,0.0,559.0427281722596,559.0427281722596,1
52,691,340,0,0.0,644.6924367697511,644.6924367697511,1
53,691,347,0,0.0,2601.2943983996906,2601.2943983996906,1
54,691,358,0,0.0,545.5647666108301,545.5647666108301,1
55,691,377,0,0.0,2016.8579995374016,1099.044973232177,2
56,691,379,0,0.0,708.0822561032439,708.0822561032439,1
57,691,386,0,0.0,120.87491817748239,120.87491817748239,1
58,691,389,0,0.0,316.3611866449459,173.88804948749166,2
59,691,390,0,0.0,87.17707323806464,87.17707323806464,1
60,691,399,0,0.0,4368.161937079446,4368.161937079446,1
61,691,422,0,0.0,1077.0690083116451,1077.0690083116451,1
62,691,425,0,0.0,404.5370655727955,404.5370655727955,1
63,691,427,0,0.0,631.9076902489797,631.9076902489797,1
64,691,437,0,0.0,355.8606742349131,355.8606742349131,1
65,691,439,0,0.0,1536.049518162782,1536.049518162782,1
66,691,441,0,0.0,311.124693427173,311.124693427173,1
67,691,449,0,0.0,2049.5873230494108,1475.2411554743196,2
68,691,452,0,0.0,155.4226486074296,155.4226486074296,1
69,691,495,0,0.0,211.6777521447891,211.6777521447891,1
70,691,499,0,0.0,2846.0026010413135,2846.0026010413135,1
71,691,500,0,0.0,1719.457498055485,1719.457498055485,1
72,691,504,0,0.0,2342.851454360236,2342.851454360236,1
73,691,509,0,0.0,2157.0581010015844,2157.0581010015844,1
74,691,515,0,0.0,2475.9519945839525,2475.9519945839525,1
75,691,517,0,0.0,1349.1493685400028,1349.1493685400028,1
76,691,519,0,0.0,2536.7491702319526,2536.7491702319526,1
77,691,535,0,0.0,1012.702950251354,1012.702950251354,1
78,691,539,0,0.0,1849.4288390230968,1849.4288390230968,1
79,691,566,0,0.0,4377.950411285905,4377.950411285905,1
80,691,568,0,0.0,2048.999672333255,2048.999672333255,1
81,691,573,0,0.0,3056.3841398919944,3056.3841398919944,1
82,691,575,0,0.0,1341.640366770096,1341.640366770096,1
83,691,576,0,0.0,1841.3175842805147,1841.3175842805147,1
84,691,586,0,0.0,2034.6893826497467,2034.6893826497467,1
85,691,589,0,0.0,889.7297294965468,889.7297294965468,1
86,691,599,0,0.0,698.898771860885,698.898771860885,1
87,691,613,0,0.0,1452.3896838000906,1452.3896838000906,1
88,691,630,0,0.0,1397.3977811850948,1397.3977811850948,1
89,691,652,0,0.0,415.23663456403466,415.23663456403466,1
90,691,661,0,0.0,6873.59046855986,5500.2505540050015,3
91,691,662,0,0.0,19525.01479534144,5115.672566325614,10
92,691,667,0,0.0,1169.3627938190855,1169.3627938190855,1
93,691,671,0,0.0,7425.152963628139,7425.152963628139,1
